ReviewedLocationName;City;Country;place_id;latitude;longitude;type;price_level;avg_google_rating;operational_status
Restaurante Duque;Segovia;España;pl_id_795;40.9478766;-4.119748899999999;restaurant;2.0;4.3;OPERATIONAL
Punta Ballena Jorge Schmid;Puerto Piramides;Argentina;pl_id_796;-42.5747808;-64.27595389999999;point_of_interest;;4.1;OPERATIONAL
Hotel Territorio;Puerto Madryn;Argentina;pl_id_797;-42.7855161;-65.0033854;lodging;;4.4;OPERATIONAL
Hotel Costa Galana;Mar del Plata;Argentina;pl_id_798;-38.0275939;-57.5340132;lodging;;4.5;OPERATIONAL
Patio San Francisco;Salta;Argentina;pl_id_799;-24.7903886;-65.4082768;restaurant;2.0;4.5;OPERATIONAL
Finca El Recreo;Cafayate;Argentina;pl_id_800;-26.0881359;-65.9787551;lodging;;4.5;OPERATIONAL
Basilica Menor San Francisco;Salta;Argentina;pl_id_801;-24.7902892;-65.4081843;tourist_attraction;;4.8;OPERATIONAL
La Picadita;Tilcara;Argentina;pl_id_802;-23.5774329;-65.39236029999999;restaurant;2.0;4.5;OPERATIONAL
Las Terrazas Hotel Boutique;Tilcara;Argentina;pl_id_803;-23.5761735;-65.3904436;lodging;;4.4;OPERATIONAL
Falls Iguazu Hotel Spa;Puerto Iguazú;Argentina;pl_id_804;-25.6094755;-54.5558571;lodging;;4.7;OPERATIONAL
;San Bernardo;Argentina;pl_id_805;-36.6805169;-56.67758199999999;lodging;;4.2;OPERATIONAL
Coral Resto y Cafeteria Parador Balneario con Vista al Mar;Puerto Madryn;Argentina;pl_id_806;-42.77602;-65.0236511;restaurant;2.0;4.2;OPERATIONAL
Matilde;Puerto Madryn;Argentina;pl_id_807;-42.7664396;-65.0332542;restaurant;2.0;4.1;OPERATIONAL
Nautico Bistro de Mar;Puerto Madryn;Argentina;pl_id_808;-42.7723743;-65.0276638;restaurant;2.0;4.4;OPERATIONAL
La Perla De Valcheta;Las Grutas;Argentina;pl_id_809;-40.80729059999999;-65.0885725;restaurant;2.0;4.8;OPERATIONAL
Valentina Panaderia y Confiteria;Puerto Madryn;Argentina;pl_id_810;-42.7676867;-65.038992;bakery;2.0;4.5;OPERATIONAL
Pizzeria Il Pirata;Bahia Blanca;Argentina;pl_id_811;-38.7181621;-62.2585234;meal_delivery;2.0;4.7;OPERATIONAL
Zorro Gris;Puerto Piramides;Argentina;pl_id_812;-28.0229849;-67.5977173;lodging;;4.4;OPERATIONAL
Cafe Time Coffee;Sucre;Bolivia;pl_id_813;-19.043348;-65.263503;cafe;1.0;4.6;OPERATIONAL
Plaza 25 de Mayo;Sucre;Bolivia;pl_id_814;-19.0482651;-65.2600836;route;;;
Cafe Mirador San Miguel;Sucre;Bolivia;pl_id_815;-19.0468077;-65.260358;cafe;;4.4;OPERATIONAL
El Pueblito Hostel;Cochabamba;Bolivia;pl_id_816;-17.3741698;-66.1387002;lodging;;4.6;OPERATIONAL
The Lucky Llama;La Paz;Bolivia;pl_id_817;-16.4962916;-68.13881909999999;bar;2.0;4.6;OPERATIONAL
Casa de Campo;Cochabamba;Bolivia;pl_id_818;-17.3785824;-66.1515891;restaurant;2.0;4.3;OPERATIONAL
Anata Hostel;La Paz;Bolivia;pl_id_819;-16.4926112;-68.1359609;lodging;;4.2;OPERATIONAL
The English Pub;La Paz;Bolivia;pl_id_820;-16.4987276;-68.13756579999999;bar;2.0;4.3;OPERATIONAL
Hostal Florencia;Copacabana;Bolivia;pl_id_821;-16.1674069;-69.0857451;travel_agency;;4.3;OPERATIONAL
Kb Adventure;Cuzco;Perú;pl_id_822;-13.5176535;-71.979382;travel_agency;;4.7;OPERATIONAL
The Point Miraflores Party Hostel;Lima;Perú;pl_id_823;-12.120539;-77.03346169999999;lodging;;4.3;OPERATIONAL
Iguana Hostel Puno;Puno;Perú;pl_id_824;-15.8375279;-70.0294176;lodging;;4.1;OPERATIONAL
The Carrot Tree;La Paz;Bolivia;pl_id_825;-16.496185;-68.13886939999999;restaurant;2.0;4.3;OPERATIONAL
Quechua Connection 4wd;Uyuni;Bolivia;pl_id_826;-20.4639718;-66.8233611;point_of_interest;;4.6;OPERATIONAL
;Cafayate;Argentina;pl_id_827;;;;;;
Mercado Artesanal Tradicional;Salta;Argentina;pl_id_828;-24.792154;-65.4388242;shopping_mall;;4.3;OPERATIONAL
Sabores Del Norte;Purmamarca;Argentina;pl_id_829;-23.7459199;-65.49858739999999;restaurant;;3.7;OPERATIONAL
A la Payla;Tilcara;Argentina;pl_id_830;-23.5768226;-65.3929174;restaurant;2.0;4.4;OPERATIONAL
Killa Resto Bar;Tilcara;Argentina;pl_id_831;-23.5767294;-65.3962459;restaurant;2.0;4.0;OPERATIONAL
Serranias Del Hornocal;Tilcara;Argentina;pl_id_832;-23.26;-65.1233333;natural_feature;;4.9;
La Cacharpaya;Humahuaca;Argentina;pl_id_833;-23.2036366;-65.3484751;restaurant;;3.7;OPERATIONAL
Pucara de Tilcara;Humahuaca;Argentina;pl_id_834;-23.5860521;-65.4037046;tourist_attraction;;4.7;OPERATIONAL
El Patio;Tilcara;Argentina;pl_id_835;-23.5824951;-65.3962561;restaurant;2.0;4.5;OPERATIONAL
Tupac Palace;Tilcara;Argentina;pl_id_836;;;;;;
Faro Serrano;Cuzco;Perú;pl_id_837;;;;;;
Salta a Caballo;Salta;Argentina;pl_id_838;-25.5467347;-65.8193099;point_of_interest;;5.0;OPERATIONAL
;San Antonio de los Cobres;Argentina;pl_id_839;-24.2191898;-66.3211702;locality;;;
Kusisa Hostal;Salta;Argentina;pl_id_840;-24.7896387;-65.4040029;lodging;;4.0;OPERATIONAL
Virgen del Cerro;Salta;Argentina;pl_id_841;-24.759755;-65.384196;church;;4.8;OPERATIONAL
Cathedral of Salta;Salta;Argentina;pl_id_842;-24.7884361;-65.4104676;church;;4.8;OPERATIONAL
Alto Noa;Salta;Argentina;pl_id_843;-24.7810414;-65.4026085;premise;;;
Parque del Bicentenario;Salta;Argentina;pl_id_844;-24.7322366;-65.41410259999999;park;;4.5;OPERATIONAL
Hotel del Antiguo Convento;Salta;Argentina;pl_id_845;-24.7903085;-65.4046405;lodging;;4.4;OPERATIONAL
Ciudad Guemes;Salta;Argentina;pl_id_846;-24.7870393;-65.4059465;bar;2.0;4.4;OPERATIONAL
La Casona del Molino;Salta;Argentina;pl_id_847;-24.78776;-65.43713;restaurant;2.0;4.5;OPERATIONAL
Salta Excursion Argentina;Salta;Argentina;pl_id_848;-24.7887679;-65.4105446;travel_agency;;4.6;OPERATIONAL
Monaco Cafe;Salta;Argentina;pl_id_849;-24.7847784;-65.41205;restaurant;2.0;4.4;OPERATIONAL
Bar MAC;Salta;Argentina;pl_id_850;-24.7889078;-65.409573;bar;2.0;3.9;OPERATIONAL
Virgen de los Tres Cerritos;Salta;Argentina;pl_id_851;-24.7688654;-65.386659;place_of_worship;;4.7;OPERATIONAL
Nuestra Senora de la Merced;Salta;Argentina;pl_id_852;-24.7895036;-65.4144295;church;;3.7;OPERATIONAL
Pena Aruma;Salta;Argentina;pl_id_853;-24.8663319;-65.4586351;restaurant;;5.0;OPERATIONAL
Morro Dois Irmaos;Río de Janeiro;Brasil;pl_id_854;-22.9513889;-43.3997222;natural_feature;;4.8;
OkiDoki Travel;Cuzco;Perú;pl_id_855;-13.5181236;-71.98547169999999;travel_agency;;4.8;OPERATIONAL
Hotel Guacamayos Backpackers;La Ceiba;Honduras;pl_id_856;15.786029;-86.79105419999999;lodging;;4.3;OPERATIONAL
Brasserie Phuket;Phuket;Tailandia;pl_id_857;7.8919949;98.298419;restaurant;;4.6;OPERATIONAL
;Muñiz;Argentina;pl_id_858;-34.5917396;-58.42734949999999;bar;;4.2;OPERATIONAL
La Positiva;San Miguel;Argentina;pl_id_859;-34.5459203;-58.7039859;restaurant;2.0;4.4;OPERATIONAL
Catedral San Miguel Arcangel;San Miguel;Argentina;pl_id_860;-34.5434483;-58.7113522;church;;4.6;OPERATIONAL
Oh mi Tumbes;San Miguel;Argentina;pl_id_861;-34.5399057;-58.7150302;restaurant;2.0;4.5;OPERATIONAL
Baum San Miguel;San Miguel;Argentina;pl_id_862;-34.54455;-58.70558;bar;2.0;4.3;OPERATIONAL
Lo de Charly;Muñiz;Argentina;pl_id_863;-34.5508813;-58.7000373;restaurant;2.0;4.5;OPERATIONAL
Hotel Marilian;Salta;Argentina;pl_id_864;-24.7919628;-65.409925;lodging;;3.9;OPERATIONAL
Immaculada Madre del Divino Corazon Eucaristico de Jesus;Salta;Argentina;pl_id_865;-24.7586877;-65.38430579999999;place_of_worship;;4.7;OPERATIONAL
Aerolineas Argentinas;Mundo;;pl_id_866;-34.557596;-58.41192760000001;point_of_interest;;4.0;OPERATIONAL
Iglesia Nuestra Senora de La Candelaria de La Vina;Salta;Argentina;pl_id_867;-24.7959005;-65.4111696;tourist_attraction;;4.6;OPERATIONAL
;Cacheuta;Argentina;pl_id_868;-33.013823;-69.11730399999999;amusement_park;;4.3;OPERATIONAL
Conceicao Beach;Bombinhas;Brasil;pl_id_869;-27.2021094;-48.4913532;natural_feature;;4.7;OPERATIONAL
Best Western Premier Maceio;Maceio;Brasil;pl_id_870;-9.6664644;-35.7126;lodging;;4.8;OPERATIONAL
Praia do Gunga;Maceio;Brasil;pl_id_871;-9.8593898;-35.9040769;natural_feature;;4.6;OPERATIONAL
Hotel Punta Corral;Tilcara;Argentina;pl_id_872;-23.578307;-65.4018861;lodging;;4.4;OPERATIONAL
El Portillo Bar Hostel;Humahuaca;Argentina;pl_id_873;-23.2039993;-65.3480848;bar;;3.9;OPERATIONAL
Los Puestos;Tilcara;Argentina;pl_id_874;-23.576729;-65.3960053;restaurant;2.0;4.0;OPERATIONAL
The Reef Playacar;Playa del Carmen;México;pl_id_875;20.612352;-87.08529829999999;spa;;4.2;OPERATIONAL
Ankara Suites;Salta;Argentina;pl_id_876;-24.7880072;-65.4046748;lodging;;4.7;OPERATIONAL
Parque Tematico Yucat;Merlo;Argentina;pl_id_877;-32.3735735;-65.01198289999999;tourist_attraction;;4.6;OPERATIONAL
Burger Box;Governador Celso Ramos;Brasil;pl_id_878;-27.334176;-48.5457209;meal_takeaway;2.0;4.5;OPERATIONAL
Restaurante Raizes;Governador Celso Ramos;Brasil;pl_id_879;-27.3339884;-48.5457662;restaurant;2.0;4.5;OPERATIONAL
Praia de Palmas;Governador Celso Ramos;Brasil;pl_id_880;-27.3211387;-48.5395339;natural_feature;;4.8;OPERATIONAL
Praia Baia Dos Golfinhos;Governador Celso Ramos;Brasil;pl_id_881;-27.4047512;-48.5626561;tourist_attraction;;4.7;OPERATIONAL
Restaurante Pizzaria Arco Iris;Governador Celso Ramos;Brasil;pl_id_882;-27.3326787;-48.5458214;meal_delivery;2.0;4.5;OPERATIONAL
Las Marias Hotel Boutique;Tilcara;Argentina;pl_id_883;-23.5793771;-65.3919497;lodging;;4.8;OPERATIONAL
Estadio Alberto J Armando La Bombonera;Buenos Aires;Argentina;pl_id_884;-34.6356109;-58.36475629999999;stadium;;4.7;OPERATIONAL
Estilo Mision;Buenos Aires;Argentina;pl_id_885;-34.5772797;-58.4836591;restaurant;2.0;4.4;OPERATIONAL
Butan;Buenos Aires;Argentina;pl_id_886;-34.577737;-58.4850064;bar;2.0;4.1;OPERATIONAL
;Bombinhas;Brasil;pl_id_887;;;;;;
Cabanas Las Hortensias;Yala;Argentina;pl_id_888;-24.1205744;-65.4297449;lodging;;4.2;OPERATIONAL
Metropol Hotel;París;Francia;pl_id_889;48.8801749;2.3514863;lodging;;3.1;OPERATIONAL
Hostal de la Costa;Villa Carlos Paz;Argentina;pl_id_890;-31.4152366;-64.4991435;lodging;;4.0;OPERATIONAL
Heladeria Chungo;Buenos Aires;Argentina;pl_id_891;-34.5670026;-58.4536634;cafe;2.0;4.0;OPERATIONAL
Hotel Palermo;Buenos Aires;Argentina;pl_id_892;-34.5785325;-58.42494539999999;lodging;;3.9;OPERATIONAL
Praia de Bombinhas;Bombinhas;Brasil;pl_id_893;-27.1483286;-48.48932509999999;natural_feature;;4.8;OPERATIONAL
Quatro Ilhas;Bombinhas;Brasil;pl_id_894;-27.1535623;-48.4832719;sublocality_level_1;;;
La Reserva Virgin Lodge;Puerto Iguazú;Argentina;pl_id_895;-25.60599;-54.5505027;lodging;;4.4;OPERATIONAL
Novotel Porto Alegre Aeroporto;Porto Alegre;Brasil;pl_id_896;-29.9874765;-51.1796728;lodging;;4.5;OPERATIONAL
Munay Salta;Salta;Argentina;pl_id_897;-24.7932314;-65.4121025;lodging;;3.7;OPERATIONAL
Usina Cultural de Salta;Salta;Argentina;pl_id_898;-24.7888953;-65.4038641;point_of_interest;;4.6;OPERATIONAL
Nuevo Casino Alberdi;Salta;Argentina;pl_id_899;-24.7918223;-65.41106820000002;casino;;4.2;OPERATIONAL
Pena Boliche Balderrama;Salta;Argentina;pl_id_900;-24.7929053;-65.4189622;restaurant;2.0;4.3;OPERATIONAL
Calle Peatonal La Florida;Salta;Argentina;pl_id_901;-24.7898065;-65.4124422;shopping_mall;;4.1;OPERATIONAL
;Cuenca;Ecuador;pl_id_902;-34.6269071;-58.47561909999999;clothing_store;;4.6;OPERATIONAL
La Misionerita;Puerto Iguazú;Argentina;pl_id_903;-25.5988423;-54.57420279999999;restaurant;2.0;4.4;OPERATIONAL
Puerto Iguazu;Puerto Iguazú;Argentina;pl_id_904;-25.5965209;-54.57503089999999;locality;;;
Quita Penas Resto bar;Puerto Iguazú;Argentina;pl_id_905;-25.5975437;-54.5725152;bar;2.0;4.3;OPERATIONAL
Tacopado;Puerto Iguazú;Argentina;pl_id_906;-25.5966308;-54.5745886;restaurant;1.0;4.1;OPERATIONAL
La Casona del Molino;Puerto Iguazú;Argentina;pl_id_907;-25.5985982;-54.5834566;restaurant;;4.5;OPERATIONAL
Millennium Park;Chicago;Illinois;pl_id_908;41.8825524;-87.62255139999999;park;;4.7;OPERATIONAL
Warwick Allerton Chicago;Chicago;Illinois;pl_id_909;41.8950952;-87.6237527;lodging;;3.7;OPERATIONAL
Laplace Hotel;Córdoba;Argentina;pl_id_910;-31.36140069999999;-64.2494404;lodging;;4.4;OPERATIONAL
Centro Vasco Txoko;Villa Maria;Argentina;pl_id_911;-32.4095137;-63.24173479999999;restaurant;2.0;4.6;OPERATIONAL
Empire State Building;Nueva York;Estado de Nueva York;pl_id_912;40.7484405;-73.98566439999999;tourist_attraction;;4.7;OPERATIONAL
The Dubai Mall;Dubái;Emiratos Árabes Unidos;pl_id_913;25.1972295;55.279747;shopping_mall;3.0;4.7;OPERATIONAL
American Airlines;Mundo;;pl_id_914;-34.5953964;-58.3784251;travel_agency;;4.0;OPERATIONAL
Hotel Riu Plaza New York Times Square;Nueva York;Estado de Nueva York;pl_id_915;40.7601952;-73.98813419999999;lodging;;4.4;OPERATIONAL
Emirates;Mundo;;pl_id_916;;;;;;
Posada Puelo;Puelo;Chile;pl_id_917;-41.6106233;-72.2356399;lodging;;4.9;CLOSED_TEMPORARILY
Museo Historico y Centro Cultural Villa General Belgrano;Villa General Belgrano;Argentina;pl_id_918;-31.9797115;-64.5622034;museum;;4.4;OPERATIONAL
Potre Resto Bar;Villa General Belgrano;Argentina;pl_id_919;-31.9787258;-64.55981009999999;restaurant;2.0;4.3;OPERATIONAL
La Pancha;Rio Cuarto;Argentina;pl_id_920;-33.1224387;-64.3478549;restaurant;2.0;4.5;OPERATIONAL
Amaranto Copas Restaurante;Rio Cuarto;Argentina;pl_id_921;-33.109465;-64.3836476;restaurant;3.0;4.5;OPERATIONAL
Cafe Martinez Rio Cuarto;Rio Cuarto;Argentina;pl_id_922;-33.118178;-64.3473307;cafe;2.0;3.8;OPERATIONAL
Calamuchita Valley;Villa General Belgrano;Argentina;pl_id_923;-32.0202251;-64.5559206;lodging;;4.6;OPERATIONAL
;Tigre;Argentina;pl_id_924;-34.4189916;-58.5710458;tourist_attraction;;4.7;OPERATIONAL
La Rosadita;Mendoza;Argentina;pl_id_925;-32.8926339;-68.85213279999999;restaurant;;4.2;OPERATIONAL
Cabanas Pueblo del Rio;Potrerillos;Argentina;pl_id_926;-32.9036992;-69.2625214;lodging;;4.1;OPERATIONAL
Kkala Boutique Hotel;Salta;Argentina;pl_id_927;-24.775715;-65.3974478;lodging;;4.7;OPERATIONAL
DIAMOND TOUR;República Dominicana;;pl_id_928;18.6855227;-68.45402469999999;point_of_interest;;3.2;OPERATIONAL
Icon Embassy;Madrid;España;pl_id_929;40.42702269999999;-3.6873497;lodging;;4.4;OPERATIONAL
Celestina;Chía;Colombia;pl_id_930;4.8865326;-74.0360835;restaurant;3.0;4.6;OPERATIONAL
Di Lucca de Bazaar en Chia;Chía;Colombia;pl_id_931;4.8844466;-74.03717809999999;restaurant;3.0;4.5;OPERATIONAL
Jacques;Bogotá;Colombia;pl_id_932;4.6930803;-74.0454872;bakery;3.0;4.5;OPERATIONAL
Hospederia Duruelo;Villa de Leyva;Colombia;pl_id_933;5.6293587;-73.5179526;lodging;;4.7;OPERATIONAL
Tierra Roja Restaurant;Chía;Colombia;pl_id_934;4.8462049;-74.0654132;restaurant;2.0;4.6;OPERATIONAL
The Vault;Londres;Reino Unido;pl_id_935;51.52364679999999;-0.1387818;bar;;4.2;OPERATIONAL
Corus Hotel Hyde Park;Londres;Reino Unido;pl_id_936;51.5117307;-0.1775306;restaurant;;3.6;OPERATIONAL
Abrico Beach;Río de Janeiro;Brasil;pl_id_937;-23.0483214;-43.5235089;natural_feature;;4.8;OPERATIONAL
;Colonia del Sacramento;Uruguay;pl_id_938;-34.4431254;-57.84745840000001;grocery_or_supermarket;;4.6;OPERATIONAL
Meson de la Plaza;Colonia del Sacramento;Uruguay;pl_id_939;-34.4714867;-57.8513795;restaurant;2.0;4.4;OPERATIONAL
Ty Gwyn;Gaiman;Argentina;pl_id_940;-43.2914714;-65.4959528;lodging;;4.3;OPERATIONAL
Rayentray Grand Hotel;Puerto Madryn;Argentina;pl_id_941;-42.784889;-65.0097973;spa;;4.5;OPERATIONAL
Receptivo Aborigen Tours;Salta;Argentina;pl_id_942;-34.5989673;-58.43601460000001;travel_agency;;4.4;OPERATIONAL
La Bistecca;Buenos Aires;Argentina;pl_id_943;-34.6206729;-58.36497420000001;restaurant;2.0;4.2;OPERATIONAL
El Fogon;Montevideo;Uruguay;pl_id_944;-34.9071343;-56.19280850000001;restaurant;2.0;4.4;OPERATIONAL
Ciudad Vieja;Montevideo;Uruguay;pl_id_945;-34.9080259;-56.20633119999999;neighborhood;;;
Pocitos;Montevideo;Uruguay;pl_id_946;-34.9085301;-56.1504057;neighborhood;;;
Puerta de la Ciudadela;Montevideo;Uruguay;pl_id_947;-34.9065218;-56.2008178;tourist_attraction;;4.6;OPERATIONAL
El Gran Chiche;Buenos Aires;Argentina;pl_id_948;-34.6827237;-58.48066459999999;restaurant;;4.2;OPERATIONAL
GOL Airlines;Mundo;;pl_id_949;-34.8120353;-58.5393787;point_of_interest;;1.7;OPERATIONAL
Iberostar Waves Bahia;Praia do Forte;Brasil;pl_id_950;-12.5499241;-37.9890645;lodging;;4.8;OPERATIONAL
Projeto Tamar;Praia do Forte;Brasil;pl_id_951;-12.5774492;-38.00195069999999;tourist_attraction;;4.7;OPERATIONAL
Piscinas Naturais;Praia do Forte;Brasil;pl_id_952;-12.5686088;-37.9963446;tourist_attraction;;4.8;OPERATIONAL
Catedral de Chascomus;Chascomus;Argentina;pl_id_953;-35.5796386;-58.0137303;church;;4.5;OPERATIONAL
;Arrecifes;Argentina;pl_id_954;-34.0504948;-60.1255126;clothing_store;;4.4;OPERATIONAL
Oficina de Turismo de Salta;Salta;Argentina;pl_id_955;-24.7909357;-65.4096904;travel_agency;;4.4;OPERATIONAL
Apart Hotel Marilian;Salta;Argentina;pl_id_956;-24.7887426;-65.4060848;lodging;;4.1;OPERATIONAL
La Fonda Del Tio;San Carlos de Bariloche;Argentina;pl_id_957;-41.1351299;-71.2936569;restaurant;1.0;4.7;OPERATIONAL
Tangol Tours San Carlos de Bariloche;San Carlos de Bariloche;Argentina;pl_id_958;-34.6176638;-58.3717244;travel_agency;;4.3;OPERATIONAL
;Tilcara;Argentina;pl_id_959;-23.578715;-65.39589579999999;lodging;;4.9;OPERATIONAL
Cuesta de Lipan;Purmamarca;Argentina;pl_id_960;-23.7466359;-65.4992451;tourist_attraction;;4.9;OPERATIONAL
La jugeteria;Susques;Argentina;pl_id_961;-23.9945955;-66.5064493;tourist_attraction;;4.8;OPERATIONAL
Museo Arqueologico Mama Antonia y Tata Portal;Yavi;Argentina;pl_id_962;-22.0985538;-65.4549222;museum;;4.4;OPERATIONAL
Bodegon Don Juan;Lobos;Argentina;pl_id_963;-35.1969803;-59.09619669999999;restaurant;2.0;4.2;OPERATIONAL
Estancia Candelaria;Buenos Aires;Argentina;pl_id_964;-35.2495308;-59.2241341;tourist_attraction;;4.4;OPERATIONAL
Restaurante Quine;Caviahue;Argentina;pl_id_965;-37.8702324;-71.0525182;restaurant;;4.6;OPERATIONAL
Farallon Hotel;Caviahue;Argentina;pl_id_966;-37.860155;-71.0720615;lodging;;3.8;OPERATIONAL
Lo de Naty;Caviahue;Argentina;pl_id_967;-37.8647925;-71.0494363;restaurant;2.0;4.2;OPERATIONAL
Termas de Copahue;Caviahue;Argentina;pl_id_968;-37.8168427;-71.0992449;lodging;;4.2;OPERATIONAL
;;;pl_id_969;-34.5917396;-58.42734949999999;bar;;4.2;OPERATIONAL
;Cuzco;Perú;pl_id_970;-13.5049064;-71.9542456;point_of_interest;;4.7;OPERATIONAL
Madryn Buceo;Puerto Madryn;Argentina;pl_id_971;-42.7800238;-65.0187534;travel_agency;;4.6;OPERATIONAL
Paseo de los Colorados;Purmamarca;Argentina;pl_id_972;-23.746434;-65.50212479999999;route;;;
El Hornocal;Humahuaca;Argentina;pl_id_973;-23.26;-65.1233333;natural_feature;;4.9;
Pristine Camps;La Aguadita;Argentina;pl_id_974;-23.6616437;-65.9468642;lodging;;4.6;OPERATIONAL
CQ Mitre Experiencia CQ;Puerto Madryn;Argentina;pl_id_975;-42.772654;-65.0328114;lodging;;4.8;OPERATIONAL
;El Hoyo de Epuyén;Argentina;pl_id_976;-42.0632356;-71.51954630000002;locality;;;
Colores De Purmamarca;Purmamarca;Argentina;pl_id_977;-23.7438802;-65.5016158;lodging;;4.7;OPERATIONAL
Museo Del Automovil;Termas de Rio Hondo;Argentina;pl_id_978;-27.5112641;-64.9196962;museum;;4.7;OPERATIONAL
Autodromo Internacional;Termas de Rio Hondo;Argentina;pl_id_979;-27.5115323;-64.9202976;museum;;4.7;OPERATIONAL
Represa Rio Hondo;Termas de Rio Hondo;Argentina;pl_id_980;-27.483333;-64.86666699999999;natural_feature;;4.5;
Los Pinos Resort Spa Termal;Termas de Rio Hondo;Argentina;pl_id_981;-27.4947004;-64.8625909;lodging;;4.8;OPERATIONAL
Jola;Villa Ballester;Argentina;pl_id_982;-34.5607508;-58.5506535;restaurant;2.0;4.3;OPERATIONAL
Capitan Gringo Saona Tours;República Dominicana;;pl_id_983;18.3694381;-68.8405453;travel_agency;;4.3;OPERATIONAL
Hotel Riu Palace Bavaro;República Dominicana;;pl_id_984;18.717264;-68.454117;lodging;;4.4;OPERATIONAL
Holiday Inn Express Quito an IHG hotel;Quito;Ecuador;pl_id_985;-0.19822;-78.4880251;lodging;;4.6;OPERATIONAL
Hotel Spiwak Chipichape Cali;Cali;Colombia;pl_id_986;3.4758867;-76.5293828;gym;;4.6;OPERATIONAL
Novotel Santiago Vitacura;Santiago;Chile;pl_id_987;-33.3994879;-70.58827509999999;lodging;;4.4;OPERATIONAL
;Purmamarca;Argentina;pl_id_988;-23.7438802;-65.5016158;lodging;;4.7;OPERATIONAL
Restaurant Toni II;Mallorca;España;pl_id_989;39.7155992;3.4603697;restaurant;;0.0;CLOSED_PERMANENTLY
Catedral de Sevilla;Sevilla;España;pl_id_990;37.3858247;-5.9931068;church;;4.8;OPERATIONAL
Plaza de Espana;Sevilla;España;pl_id_991;37.3771957;-5.986892999999999;tourist_attraction;;4.8;OPERATIONAL
Heart of Sevilla Free Tours;Sevilla;España;pl_id_992;;;;;;
Cala Agulla;Mallorca;España;pl_id_993;39.7208862;3.4548285;natural_feature;;4.5;OPERATIONAL
Cala Gat;Mallorca;España;pl_id_994;39.7131796;3.4722424;locality;;;
Los Teros;Villa Elisa;Argentina;pl_id_995;-32.1267916;-58.4399962;restaurant;2.0;4.1;OPERATIONAL
Hotel Quinto Elemento;Villa Elisa;Argentina;pl_id_996;-32.1270761;-58.4359645;lodging;;4.6;OPERATIONAL
Tasende;Montevideo;Uruguay;pl_id_997;-34.9075421;-56.1995853;restaurant;2.0;4.2;OPERATIONAL
Parque Independencia;Tandil;Argentina;pl_id_998;-37.3403427;-59.1364215;park;;4.7;OPERATIONAL
Hotel Cafe Paris;Figueres;España;pl_id_999;42.2665786;2.9604697;cafe;2.0;3.9;OPERATIONAL
Dali Theatre Museum;Figueres;España;pl_id_1000;42.2679879;2.9596627;tourist_attraction;;4.6;OPERATIONAL
El Cisne;Buenos Aires;Argentina;pl_id_1001;-34.5530575;-58.4581159;lodging;;3.4;OPERATIONAL
Parrilla El Fortin;Buenos Aires;Argentina;pl_id_1002;-34.5972506;-58.3895166;restaurant;2.0;4.2;OPERATIONAL
Piedra Movediza;Tandil;Argentina;pl_id_1003;-37.3092941;-59.1692694;tourist_attraction;;4.4;OPERATIONAL
Pousada Tabapitanga;Porto de Galinhas;Brasil;pl_id_1004;-8.460425299999999;-34.9881336;lodging;;4.7;OPERATIONAL
Barcaxeira;Porto de Galinhas;Brasil;pl_id_1005;-8.5060377;-35.0008916;restaurant;2.0;4.5;OPERATIONAL
Manolo;Mar del Plata;Argentina;pl_id_1006;-38.0014217;-57.5450713;restaurant;2.0;4.4;OPERATIONAL
El Amarradero;Mar del Plata;Argentina;pl_id_1007;-38.0412592;-57.54005859999999;restaurant;2.0;4.5;OPERATIONAL
Museo Municipal de Arte Juan C Castagnino;Mar del Plata;Argentina;pl_id_1008;-38.0105321;-57.5356588;tourist_attraction;;4.5;OPERATIONAL
Cristo de las Sierras;Tandil;Argentina;pl_id_1009;-37.3770918;-59.11490149999999;tourist_attraction;;4.5;OPERATIONAL
;Iruya;Argentina;pl_id_1010;-22.7913886;-65.2159331;locality;;;
Comedor Los Cachis;Iruya;Argentina;pl_id_1011;-22.7912487;-65.21600250000002;restaurant;1.0;4.6;OPERATIONAL
